index,timestamp,static_object_0,static_object_1,motor_0_vibrate_software,motor_1_vibrate_software,pos0,button0,shadow_delta0,pos1,button1,shadow_delta1
0,0.0,129,429,0,0,0.0,0,150.0,300.0,0,150.0
1,0.0018950989997392753,129,429,0,0,0.0,0,150.0,300.0,0,150.0
2,0.003437658999246196,129,429,0,0,0.0,0,150.0,300.0,0,150.0
3,0.004955757000061567,129,429,0,0,0.0,0,150.0,300.0,0,150.0
4,0.006468076999226469,129,429,0,0,0.0,0,150.0,300.0,0,150.0
5,0.007986914999492,129,429,0,0,0.0,0,150.0,300.0,0,150.0
6,0.009499476000200957,129,429,0,0,0.0,0,150.0,300.0,0,150.0
7,0.011010258998794598,129,429,0,0,0.0,0,150.0,300.0,0,150.0
8,0.012531819998912397,129,429,0,0,0.0,0,150.0,300.0,0,150.0
9,0.014038379998964956,129,429,0,0,0.0,0,150.0,300.0,0,150.0
10,0.015594607999446453,129,429,0,0,0.0,0,150.0,300.0,0,150.0
11,0.01757185499991465,129,429,0,0,0.0,0,150.0,300.0,0,150.0
12,0.01891139699910127,129,429,0,0,0.0,0,150.0,300.0,0,150.0
13,0.020542882999507128,129,429,0,0,0.0,0,150.0,300.0,0,150.0
14,0.022065425999244326,129,429,0,0,0.0,0,150.0,300.0,0,150.0
15,0.023601023000082932,129,429,0,0,0.0,0,150.0,300.0,0,150.0
16,0.025110361999395536,129,429,0,0,0.0,0,150.0,300.0,0,150.0
17,0.02664462599932449,129,429,0,0,0.0,0,150.0,300.0,0,150.0
18,0.02814918699914415,129,429,0,0,0.0,0,150.0,300.0,0,150.0
19,0.029648654999618884,129,429,0,0,0.0,0,150.0,300.0,0,150.0
20,0.03114499299954332,129,429,0,0,0.0,0,150.0,300.0,0,150.0
21,0.032646145999024156,129,429,0,0,0.0,0,150.0,300.0,0,150.0
22,0.03415268800017657,129,429,0,0,0.0,0,150.0,300.0,0,150.0
23,0.03567860099974496,129,429,0,0,0.0,0,150.0,300.0,0,150.0
24,0.03720812499886961,129,429,0,0,0.0,0,150.0,300.0,0,150.0
25,0.03872211099951528,129,429,0,0,0.0,0,150.0,300.0,0,150.0
26,0.04033811699991929,129,429,0,0,0.0,0,150.0,300.0,0,150.0
27,0.04187056599948846,129,429,0,0,0.0,0,150.0,300.0,0,150.0
28,0.04340138599945931,129,429,0,0,0.0,0,150.0,300.0,0,150.0
29,0.044949316999918665,129,429,0,0,0.0,0,150.0,300.0,0,150.0
